property_temp,timestamp,unit_of_measure_weather,temperature,weather_station_agency,weather_station_id,metering_point_id,property,unit_of_measure,value,consumption_from,consumption_to,consumption_value
temperature,2018-05-12,C,13.0573904117,local,TDS9,TDS9,flow,m3,65142.2,2018-05-11,2018-05-12,15
temperature,2018-05-13,C,14.5842103561,local,TDS9,TDS9,energy,MWh,4405.83,2018-05-12,2018-05-13,1.1199999999998909
temperature,2018-05-13,C,14.5842103561,local,TDS9,TDS9,flow,m3,65157.3,2018-05-12,2018-05-13,15.10000000000582
temperature,2018-05-14,C,19.8006908894,local,TDS9,TDS9,energy,MWh,4407.01,2018-05-13,2018-05-14,1.180000000000291
temperature,2018-05-14,C,19.8006908894,local,TDS9,TDS9,flow,m3,65173.6,2018-05-13,2018-05-14,16.299999999995634
temperature,2018-05-15,C,20.9033707778,local,TDS9,TDS9,energy,MWh,4408.04,2018-05-14,2018-05-15,1.0299999999997453
temperature,2018-05-15,C,20.9033707778,local,TDS9,TDS9,flow,m3,65188.7,2018-05-14,2018-05-15,15.099999999998545
temperature,2018-05-16,C,20.8951789935,local,TDS9,TDS9,energy,MWh,4409.12,2018-05-15,2018-05-16,1.0799999999999272
temperature,2018-05-16,C,20.8951789935,local,TDS9,TDS9,flow,m3,65205.7,2018-05-15,2018-05-16,17
temperature,2018-05-17,C,19.3433330456,local,TDS9,TDS9,energy,MWh,4410.16,2018-05-16,2018-05-17,1.0399999999999636
temperature,2018-05-17,C,19.3433330456,local,TDS9,TDS9,flow,m3,65221,2018-05-16,2018-05-17,15.30000000000291
temperature,2018-05-18,C,16.3111043771,local,TDS9,TDS9,energy,MWh,4411.24,2018-05-17,2018-05-18,1.0799999999999272
temperature,2018-05-18,C,16.3111043771,local,TDS9,TDS9,flow,m3,65235.6,2018-05-17,2018-05-18,14.599999999998545
temperature,2018-05-19,C,15.7700363795,local,TDS9,TDS9,energy,MWh,4412.26,2018-05-18,2018-05-19,1.0200000000004366
temperature,2018-05-19,C,15.7700363795,local,TDS9,TDS9,flow,m3,65250.1,2018-05-18,2018-05-19,14.5
temperature,2018-05-20,C,14.6573312084,local,TDS9,TDS9,energy,MWh,4413.26,2018-05-19,2018-05-20,1
temperature,2018-05-20,C,14.6573312084,local,TDS9,TDS9,flow,m3,65265.9,2018-05-19,2018-05-20,15.80000000000291
temperature,2018-05-21,C,15.8809378942,local,TDS9,TDS9,energy,MWh,4414.33,2018-05-20,2018-05-21,1.069999999999709
temperature,2018-05-21,C,15.8809378942,local,TDS9,TDS9,flow,m3,65282,2018-05-20,2018-05-21,16.099999999998545
temperature,2018-05-22,C,16.4318893353,local,TDS9,TDS9,energy,MWh,4415.33,2018-05-21,2018-05-22,1
temperature,2018-05-22,C,16.4318893353,local,TDS9,TDS9,flow,m3,65297.9,2018-05-21,2018-05-22,15.900000000001455
temperature,2018-05-23,C,17.3525930643,local,TDS9,TDS9,energy,MWh,4416.38,2018-05-22,2018-05-23,1.050000000000182
temperature,2018-05-23,C,17.3525930643,local,TDS9,TDS9,flow,m3,65313.1,2018-05-22,2018-05-23,15.19999999999709
temperature,2018-05-24,C,18.0572926203,local,TDS9,TDS9,energy,MWh,4417.4,2018-05-23,2018-05-24,1.019999999999527
temperature,2018-05-24,C,18.0572926203,local,TDS9,TDS9,flow,m3,65327.6,2018-05-23,2018-05-24,14.5
temperature,2018-05-25,C,19.6801907619,local,TDS9,TDS9,energy,MWh,4418.36,2018-05-24,2018-05-25,0.9600000000000364
temperature,2018-05-25,C,19.6801907619,local,TDS9,TDS9,flow,m3,65341.8,2018-05-24,2018-05-25,14.200000000004366
temperature,2018-05-26,C,20.9304689566,local,TDS9,TDS9,energy,MWh,4419.27,2018-05-25,2018-05-26,0.910000000000764
temperature,2018-05-26,C,20.9304689566,local,TDS9,TDS9,flow,m3,65355.7,2018-05-25,2018-05-26,13.89999999999418
temperature,2018-05-27,C,20.356615146,local,TDS9,TDS9,energy,MWh,4420.22,2018-05-26,2018-05-27,0.9499999999998181
temperature,2018-05-27,C,20.356615146,local,TDS9,TDS9,flow,m3,65369.9,2018-05-26,2018-05-27,14.200000000004366
temperature,2018-05-28,C,20.4237527847,local,TDS9,TDS9,energy,MWh,4421.12,2018-05-27,2018-05-28,0.8999999999996362
temperature,2018-05-28,C,20.4237527847,local,TDS9,TDS9,flow,m3,65382.8,2018-05-27,2018-05-28,12.900000000001455
temperature,2018-06-07,C,16.5493651628,local,TDS9,TDS9,energy,MWh,4429.57,2018-06-06,2018-06-07,1
temperature,2018-06-07,C,16.5493651628,local,TDS9,TDS9,flow,m3,65510.2,2018-06-06,2018-06-07,14.69999999999709
temperature,2018-06-08,C,19.4036606948,local,TDS9,TDS9,energy,MWh,4430.45,2018-06-07,2018-06-08,0.8800000000001091
temperature,2018-06-08,C,19.4036606948,local,TDS9,TDS9,flow,m3,65523.7,2018-06-07,2018-06-08,13.5
temperature,2018-06-09,C,20.5367795626,local,TDS9,TDS9,energy,MWh,4431.36,2018-06-08,2018-06-09,0.9099999999998545
temperature,2018-06-09,C,20.5367795626,local,TDS9,TDS9,flow,m3,65537.6,2018-06-08,2018-06-09,13.900000000008731
temperature,2018-06-10,C,20.263744394,local,TDS9,TDS9,energy,MWh,4432.3,2018-06-09,2018-06-10,0.9400000000005093
temperature,2018-06-10,C,20.263744394,local,TDS9,TDS9,flow,m3,65551.1,2018-06-09,2018-06-10,13.5
temperature,2018-06-11,C,19.031238993,local,TDS9,TDS9,energy,MWh,4433.23,2018-06-10,2018-06-11,0.9299999999993815
temperature,2018-06-11,C,19.031238993,local,TDS9,TDS9,flow,m3,65564.3,2018-06-10,2018-06-11,13.19999999999709
temperature,2018-06-12,C,14.8665826718,local,TDS9,TDS9,energy,MWh,4434.16,2018-06-11,2018-06-12,0.930000000000291
temperature,2018-06-12,C,14.8665826718,local,TDS9,TDS9,flow,m3,65578,2018-06-11,2018-06-12,13.69999999999709
temperature,2018-06-13,C,16.8976410627,local,TDS9,TDS9,energy,MWh,4435.13,2018-06-12,2018-06-13,0.9700000000002547
temperature,2018-06-13,C,16.8976410627,local,TDS9,TDS9,flow,m3,65592.7,2018-06-12,2018-06-13,14.69999999999709
temperature,2018-06-14,C,17.1141979297,local,TDS9,TDS9,energy,MWh,4436.06,2018-06-13,2018-06-14,0.930000000000291
temperature,2018-06-14,C,17.1141979297,local,TDS9,TDS9,flow,m3,65607,2018-06-13,2018-06-14,14.30000000000291
temperature,2018-06-15,C,15.8233671586,local,TDS9,TDS9,energy,MWh,4436.99,2018-06-14,2018-06-15,0.9299999999993815
temperature,2018-06-15,C,15.8233671586,local,TDS9,TDS9,flow,m3,65621.2,2018-06-14,2018-06-15,14.19999999999709
temperature,2018-06-16,C,14.736077404,local,TDS9,TDS9,energy,MWh,4437.94,2018-06-15,2018-06-16,0.9499999999998181
temperature,2018-06-16,C,14.736077404,local,TDS9,TDS9,flow,m3,65635.8,2018-06-15,2018-06-16,14.60000000000582
temperature,2018-06-17,C,14.1978273392,local,TDS9,TDS9,energy,MWh,4438.97,2018-06-16,2018-06-17,1.0300000000006548
temperature,2018-06-17,C,14.1978273392,local,TDS9,TDS9,flow,m3,65650.5,2018-06-16,2018-06-17,14.69999999999709
temperature,2018-06-18,C,14.6943615184,local,TDS9,TDS9,energy,MWh,4439.87,2018-06-17,2018-06-18,0.8999999999996362
temperature,2018-06-18,C,14.6943615184,local,TDS9,TDS9,flow,m3,65664.1,2018-06-17,2018-06-18,13.60000000000582
temperature,2018-06-19,C,13.2703824043,local,TDS9,TDS9,energy,MWh,4440.76,2018-06-18,2018-06-19,0.8900000000003274
temperature,2018-06-19,C,13.2703824043,local,TDS9,TDS9,flow,m3,65679.8,2018-06-18,2018-06-19,15.69999999999709
temperature,2018-06-20,C,14.6671440601,local,TDS9,TDS9,energy,MWh,4441.7,2018-06-19,2018-06-20,0.9399999999995998
temperature,2018-06-20,C,14.6671440601,local,TDS9,TDS9,flow,m3,65693.5,2018-06-19,2018-06-20,13.69999999999709
temperature,2018-06-21,C,13.8044820229,local,TDS9,TDS9,energy,MWh,4442.6,2018-06-20,2018-06-21,0.9000000000005457
temperature,2018-06-21,C,13.8044820229,local,TDS9,TDS9,flow,m3,65708.4,2018-06-20,2018-06-21,14.89999999999418
temperature,2018-06-22,C,13.2074491978,local,TDS9,TDS9,energy,MWh,4443.5,2018-06-21,2018-06-22,0.8999999999996362
temperature,2018-06-22,C,13.2074491978,local,TDS9,TDS9,flow,m3,65722.5,2018-06-21,2018-06-22,14.10000000000582
temperature,2018-06-23,C,13.5021039248,local,TDS9,TDS9,energy,MWh,4444.51,2018-06-22,2018-06-23,1.0100000000002183
temperature,2018-06-23,C,13.5021039248,local,TDS9,TDS9,flow,m3,65741.7,2018-06-22,2018-06-23,19.19999999999709
temperature,2018-06-24,C,14.3008372386,local,TDS9,TDS9,energy,MWh,4445.44,2018-06-23,2018-06-24,0.9299999999993815
temperature,2018-06-24,C,14.3008372386,local,TDS9,TDS9,flow,m3,65756.2,2018-06-23,2018-06-24,14.5
temperature,2018-06-25,C,16.110738039,local,TDS9,TDS9,energy,MWh,4446.41,2018-06-24,2018-06-25,0.9700000000002547
temperature,2018-06-25,C,16.110738039,local,TDS9,TDS9,flow,m3,65770.5,2018-06-24,2018-06-25,14.30000000000291
temperature,2018-06-26,C,18.5025980075,local,TDS9,TDS9,energy,MWh,4447.37,2018-06-25,2018-06-26,0.9600000000000364
temperature,2018-06-26,C,18.5025980075,local,TDS9,TDS9,flow,m3,65785.6,2018-06-25,2018-06-26,15.10000000000582
temperature,2018-06-27,C,21.0021811326,local,TDS9,TDS9,energy,MWh,4448.31,2018-06-26,2018-06-27,0.9400000000005093
temperature,2018-06-27,C,21.0021811326,local,TDS9,TDS9,flow,m3,65799.3,2018-06-26,2018-06-27,13.69999999999709
temperature,2018-06-28,C,20.7192310095,local,TDS9,TDS9,energy,MWh,4449.21,2018-06-27,2018-06-28,0.8999999999996362
temperature,2018-06-28,C,20.7192310095,local,TDS9,TDS9,flow,m3,65813.8,2018-06-27,2018-06-28,14.5
temperature,2018-06-29,C,21.1215201219,local,TDS9,TDS9,energy,MWh,4450.12,2018-06-28,2018-06-29,0.9099999999998545
temperature,2018-06-29,C,21.1215201219,local,TDS9,TDS9,flow,m3,65828.6,2018-06-28,2018-06-29,14.80000000000291
temperature,2018-06-30,C,18.4486895402,local,TDS9,TDS9,energy,MWh,4451.01,2018-06-29,2018-06-30,0.8900000000003274
temperature,2018-06-30,C,18.4486895402,local,TDS9,TDS9,flow,m3,65842.2,2018-06-29,2018-06-30,13.599999999991269
temperature,2018-07-01,C,17.0679485401,local,TDS9,TDS9,energy,MWh,4452,2018-06-30,2018-07-01,0.9899999999997817
temperature,2018-07-01,C,17.0679485401,local,TDS9,TDS9,flow,m3,65857.5,2018-06-30,2018-07-01,15.30000000000291
temperature,2018-07-02,C,18.343018651,local,TDS9,TDS9,energy,MWh,4452.92,2018-07-01,2018-07-02,0.9200000000000728
temperature,2018-07-02,C,18.343018651,local,TDS9,TDS9,flow,m3,65871.5,2018-07-01,2018-07-02,14
temperature,2018-07-03,C,18.2540013393,local,TDS9,TDS9,energy,MWh,4453.8,2018-07-02,2018-07-03,0.8800000000001091
temperature,2018-07-03,C,18.2540013393,local,TDS9,TDS9,flow,m3,65885.1,2018-07-02,2018-07-03,13.60000000000582
temperature,2018-07-04,C,19.5383667151,local,TDS9,TDS9,energy,MWh,4454.65,2018-07-03,2018-07-04,0.8499999999994543
temperature,2018-07-04,C,19.5383667151,local,TDS9,TDS9,flow,m3,65897.8,2018-07-03,2018-07-04,12.69999999999709
temperature,2018-07-05,C,19.6216177146,local,TDS9,TDS9,energy,MWh,4455.52,2018-07-04,2018-07-05,0.8700000000008004
temperature,2018-07-05,C,19.6216177146,local,TDS9,TDS9,flow,m3,65910.6,2018-07-04,2018-07-05,12.80000000000291
temperature,2018-07-06,C,17.777153333,local,TDS9,TDS9,energy,MWh,4456.37,2018-07-05,2018-07-06,0.8499999999994543
temperature,2018-07-06,C,17.777153333,local,TDS9,TDS9,flow,m3,65923.2,2018-07-05,2018-07-06,12.599999999991269
temperature,2018-07-07,C,18.8141119083,local,TDS9,TDS9,energy,MWh,4457.23,2018-07-06,2018-07-07,0.8599999999996726
temperature,2018-07-07,C,18.8141119083,local,TDS9,TDS9,flow,m3,65936,2018-07-06,2018-07-07,12.80000000000291
temperature,2018-07-08,C,19.8897627989,local,TDS9,TDS9,energy,MWh,4458.12,2018-07-07,2018-07-08,0.8900000000003274
temperature,2018-07-08,C,19.8897627989,local,TDS9,TDS9,flow,m3,65948.9,2018-07-07,2018-07-08,12.89999999999418
temperature,2018-07-09,C,20.0929927826,local,TDS9,TDS9,energy,MWh,4458.99,2018-07-08,2018-07-09,0.8699999999998909
temperature,2018-07-09,C,20.0929927826,local,TDS9,TDS9,flow,m3,65962.3,2018-07-08,2018-07-09,13.400000000008731
temperature,2018-07-10,C,18.8445122242,local,TDS9,TDS9,energy,MWh,4459.84,2018-07-09,2018-07-10,0.8500000000003638
temperature,2018-07-10,C,18.8445122242,local,TDS9,TDS9,flow,m3,65977.1,2018-07-09,2018-07-10,14.80000000000291
temperature,2018-07-11,C,20.8961482843,local,TDS9,TDS9,energy,MWh,4460.68,2018-07-10,2018-07-11,0.8400000000001455
temperature,2018-07-11,C,20.8961482843,local,TDS9,TDS9,flow,m3,65990.3,2018-07-10,2018-07-11,13.19999999999709
temperature,2018-07-12,C,22.0983112653,local,TDS9,TDS9,energy,MWh,4461.52,2018-07-11,2018-07-12,0.8400000000001455
temperature,2018-07-12,C,22.0983112653,local,TDS9,TDS9,flow,m3,66003.6,2018-07-11,2018-07-12,13.30000000000291
temperature,2018-07-13,C,22.5174799363,local,TDS9,TDS9,energy,MWh,4462.32,2018-07-12,2018-07-13,0.7999999999992724
temperature,2018-07-13,C,22.5174799363,local,TDS9,TDS9,flow,m3,66015.7,2018-07-12,2018-07-13,12.099999999991269
temperature,2018-07-14,C,21.1778464317,local,TDS9,TDS9,energy,MWh,4463.15,2018-07-13,2018-07-14,0.8299999999999272
temperature,2018-07-14,C,21.1778464317,local,TDS9,TDS9,flow,m3,66028.4,2018-07-13,2018-07-14,12.69999999999709
temperature,2018-07-15,C,17.122913599,local,TDS9,TDS9,energy,MWh,4463.93,2018-07-14,2018-07-15,0.7800000000006548
temperature,2018-07-15,C,17.122913599,local,TDS9,TDS9,flow,m3,66040.1,2018-07-14,2018-07-15,11.700000000011642
temperature,2018-07-16,C,17.7079053322,local,TDS9,TDS9,energy,MWh,4464.73,2018-07-15,2018-07-16,0.7999999999992724
temperature,2018-07-16,C,17.7079053322,local,TDS9,TDS9,flow,m3,66053,2018-07-15,2018-07-16,12.89999999999418
temperature,2018-07-17,C,20.71930782,local,TDS9,TDS9,energy,MWh,4465.54,2018-07-16,2018-07-17,0.8100000000004002
temperature,2018-07-17,C,20.71930782,local,TDS9,TDS9,flow,m3,66066.1,2018-07-16,2018-07-17,13.10000000000582
temperature,2018-07-18,C,23.5297100544,local,TDS9,TDS9,energy,MWh,4466.31,2018-07-17,2018-07-18,0.7700000000004366
temperature,2018-07-18,C,23.5297100544,local,TDS9,TDS9,flow,m3,66078.3,2018-07-17,2018-07-18,12.19999999999709
temperature,2018-07-19,C,21.0687820117,local,TDS9,TDS9,energy,MWh,4467.11,2018-07-18,2018-07-19,0.7999999999992724
temperature,2018-07-19,C,21.0687820117,local,TDS9,TDS9,flow,m3,66092.9,2018-07-18,2018-07-19,14.599999999991269
temperature,2018-07-20,C,19.6464820703,local,TDS9,TDS9,energy,MWh,4467.86,2018-07-19,2018-07-20,0.75
temperature,2018-07-20,C,19.6464820703,local,TDS9,TDS9,flow,m3,66107.5,2018-07-19,2018-07-20,14.60000000000582
temperature,2018-07-21,C,18.5054234266,local,TDS9,TDS9,energy,MWh,4468.64,2018-07-20,2018-07-21,0.7800000000006548
temperature,2018-07-21,C,18.5054234266,local,TDS9,TDS9,flow,m3,66122.5,2018-07-20,2018-07-21,15
temperature,2018-07-22,C,18.7169033686,local,TDS9,TDS9,energy,MWh,4469.4,2018-07-21,2018-07-22,0.7599999999993088
temperature,2018-07-22,C,18.7169033686,local,TDS9,TDS9,flow,m3,66138.3,2018-07-21,2018-07-22,15.80000000000291
temperature,2018-07-23,C,18.826160272,local,TDS9,TDS9,energy,MWh,4470.18,2018-07-22,2018-07-23,0.7800000000006548
temperature,2018-07-23,C,18.826160272,local,TDS9,TDS9,flow,m3,66153.3,2018-07-22,2018-07-23,15
temperature,2018-07-24,C,19.6352434953,local,TDS9,TDS9,energy,MWh,4470.97,2018-07-23,2018-07-24,0.7899999999999636
temperature,2018-07-24,C,19.6352434953,local,TDS9,TDS9,flow,m3,66168,2018-07-23,2018-07-24,14.69999999999709
temperature,2018-07-25,C,20.6910633246,local,TDS9,TDS9,energy,MWh,4471.74,2018-07-24,2018-07-25,0.7699999999995271
temperature,2018-07-25,C,20.6910633246,local,TDS9,TDS9,flow,m3,66183.2,2018-07-24,2018-07-25,15.19999999999709
temperature,2018-07-26,C,22.4455618064,local,TDS9,TDS9,energy,MWh,4472.51,2018-07-25,2018-07-26,0.7700000000004366
temperature,2018-07-26,C,22.4455618064,local,TDS9,TDS9,flow,m3,66198.1,2018-07-25,2018-07-26,14.900000000008731
temperature,2018-07-27,C,21.8955232302,local,TDS9,TDS9,energy,MWh,4473.3,2018-07-26,2018-07-27,0.7899999999999636
temperature,2018-07-27,C,21.8955232302,local,TDS9,TDS9,flow,m3,66211.4,2018-07-26,2018-07-27,13.299999999988358
temperature,2018-07-28,C,24.3556884925,local,TDS9,TDS9,energy,MWh,4474.06,2018-07-27,2018-07-28,0.7600000000002183
temperature,2018-07-28,C,24.3556884925,local,TDS9,TDS9,flow,m3,66224.8,2018-07-27,2018-07-28,13.400000000008731
temperature,2018-07-29,C,24.60977904,local,TDS9,TDS9,energy,MWh,4474.84,2018-07-28,2018-07-29,0.7799999999997453
temperature,2018-07-29,C,24.60977904,local,TDS9,TDS9,flow,m3,66237.8,2018-07-28,2018-07-29,13
temperature,2018-07-30,C,21.5395237605,local,TDS9,TDS9,energy,MWh,4475.58,2018-07-29,2018-07-30,0.7399999999997817
temperature,2018-07-30,C,21.5395237605,local,TDS9,TDS9,flow,m3,66250.3,2018-07-29,2018-07-30,12.5
temperature,2018-07-31,C,22.5201491515,local,TDS9,TDS9,energy,MWh,4476.31,2018-07-30,2018-07-31,0.7300000000004729
temperature,2018-07-31,C,22.5201491515,local,TDS9,TDS9,flow,m3,66262.8,2018-07-30,2018-07-31,12.5
temperature,2018-08-01,C,25.7933794657,local,TDS9,TDS9,energy,MWh,4477.03,2018-07-31,2018-08-01,0.7199999999993452
temperature,2018-08-01,C,25.7933794657,local,TDS9,TDS9,flow,m3,66275.1,2018-07-31,2018-08-01,12.30000000000291
temperature,2018-08-02,C,20.8103737831,local,TDS9,TDS9,energy,MWh,4477.76,2018-08-01,2018-08-02,0.7300000000004729
temperature,2018-08-02,C,20.8103737831,local,TDS9,TDS9,flow,m3,66287.4,2018-08-01,2018-08-02,12.299999999988358
temperature,2018-08-03,C,19.9914420446,local,TDS9,TDS9,energy,MWh,4478.5,2018-08-02,2018-08-03,0.7399999999997817
temperature,2018-08-03,C,19.9914420446,local,TDS9,TDS9,flow,m3,66299.9,2018-08-02,2018-08-03,12.5
temperature,2018-08-04,C,20.7379832268,local,TDS9,TDS9,energy,MWh,4479.24,2018-08-03,2018-08-04,0.7399999999997817
temperature,2018-08-04,C,20.7379832268,local,TDS9,TDS9,flow,m3,66312.4,2018-08-03,2018-08-04,12.5
temperature,2018-08-05,C,20.6267309189,local,TDS9,TDS9,energy,MWh,4480.01,2018-08-04,2018-08-05,0.7700000000004366
temperature,2018-08-05,C,20.6267309189,local,TDS9,TDS9,flow,m3,66325.9,2018-08-04,2018-08-05,13.5
temperature,2018-08-06,C,19.0399054686,local,TDS9,TDS9,energy,MWh,4480.82,2018-08-05,2018-08-06,0.8099999999994907
temperature,2018-08-06,C,19.0399054686,local,TDS9,TDS9,flow,m3,66339.6,2018-08-05,2018-08-06,13.700000000011642
temperature,2018-08-07,C,17.6022073428,local,TDS9,TDS9,energy,MWh,4481.57,2018-08-06,2018-08-07,0.75
temperature,2018-08-07,C,17.6022073428,local,TDS9,TDS9,flow,m3,66353,2018-08-06,2018-08-07,13.39999999999418
temperature,2018-08-08,C,21.5228039424,local,TDS9,TDS9,energy,MWh,4482.33,2018-08-07,2018-08-08,0.7600000000002183
temperature,2018-08-08,C,21.5228039424,local,TDS9,TDS9,flow,m3,66366.4,2018-08-07,2018-08-08,13.39999999999418
temperature,2018-08-09,C,23.7445028623,local,TDS9,TDS9,energy,MWh,4483.09,2018-08-08,2018-08-09,0.7600000000002183
temperature,2018-08-09,C,23.7445028623,local,TDS9,TDS9,flow,m3,66379.7,2018-08-08,2018-08-09,13.30000000000291
temperature,2018-08-10,C,20.3137874603,local,TDS9,TDS9,energy,MWh,4483.86,2018-08-09,2018-08-10,0.7699999999995271
temperature,2018-08-10,C,20.3137874603,local,TDS9,TDS9,flow,m3,66392.1,2018-08-09,2018-08-10,12.400000000008731
temperature,2018-08-11,C,18.8887244066,local,TDS9,TDS9,energy,MWh,4484.65,2018-08-10,2018-08-11,0.7899999999999636
temperature,2018-08-11,C,18.8887244066,local,TDS9,TDS9,flow,m3,66404.8,2018-08-10,2018-08-11,12.69999999999709
temperature,2018-08-12,C,15.3294149637,local,TDS9,TDS9,energy,MWh,4485.42,2018-08-11,2018-08-12,0.7700000000004366
temperature,2018-08-12,C,15.3294149637,local,TDS9,TDS9,flow,m3,66418.4,2018-08-11,2018-08-12,13.599999999991269
temperature,2018-08-13,C,15.1192398469,local,TDS9,TDS9,energy,MWh,4486.32,2018-08-12,2018-08-13,0.8999999999996362
temperature,2018-08-13,C,15.1192398469,local,TDS9,TDS9,flow,m3,66433.6,2018-08-12,2018-08-13,15.200000000011642
temperature,2018-08-14,C,15.6293016275,local,TDS9,TDS9,energy,MWh,4487.16,2018-08-13,2018-08-14,0.8400000000001455
temperature,2018-08-14,C,15.6293016275,local,TDS9,TDS9,flow,m3,66448.6,2018-08-13,2018-08-14,15
temperature,2018-08-15,C,16.7117983103,local,TDS9,TDS9,energy,MWh,4487.99,2018-08-14,2018-08-15,0.8299999999999272
temperature,2018-08-15,C,16.7117983103,local,TDS9,TDS9,flow,m3,66463.1,2018-08-14,2018-08-15,14.5
temperature,2018-08-16,C,17.9539310932,local,TDS9,TDS9,energy,MWh,4488.8,2018-08-15,2018-08-16,0.8100000000004002
temperature,2018-08-16,C,17.9539310932,local,TDS9,TDS9,flow,m3,66478,2018-08-15,2018-08-16,14.89999999999418
temperature,2018-08-17,C,20.2602907817,local,TDS9,TDS9,energy,MWh,4489.59,2018-08-16,2018-08-17,0.7899999999999636
temperature,2018-08-17,C,20.2602907817,local,TDS9,TDS9,flow,m3,66492.5,2018-08-16,2018-08-17,14.5
temperature,2018-08-18,C,18.4290386438,local,TDS9,TDS9,energy,MWh,4490.43,2018-08-17,2018-08-18,0.8400000000001455
temperature,2018-08-18,C,18.4290386438,local,TDS9,TDS9,flow,m3,66506.8,2018-08-17,2018-08-18,14.30000000000291
temperature,2018-08-19,C,16.7164144516,local,TDS9,TDS9,energy,MWh,4491.29,2018-08-18,2018-08-19,0.8599999999996726
temperature,2018-08-19,C,16.7164144516,local,TDS9,TDS9,flow,m3,66521.8,2018-08-18,2018-08-19,15
temperature,2018-08-20,C,17.2645362218,local,TDS9,TDS9,energy,MWh,4492.19,2018-08-19,2018-08-20,0.8999999999996362
temperature,2018-08-20,C,17.2645362218,local,TDS9,TDS9,flow,m3,66536.7,2018-08-19,2018-08-20,14.89999999999418
temperature,2018-08-21,C,16.6482276519,local,TDS9,TDS9,energy,MWh,4493.04,2018-08-20,2018-08-21,0.8500000000003638
temperature,2018-08-21,C,16.6482276519,local,TDS9,TDS9,flow,m3,66552,2018-08-20,2018-08-21,15.30000000000291
temperature,2018-08-22,C,14.912908077199999,local,TDS9,TDS9,energy,MWh,4493.94,2018-08-21,2018-08-22,0.8999999999996362
temperature,2018-08-22,C,14.912908077199999,local,TDS9,TDS9,flow,m3,66568.6,2018-08-21,2018-08-22,16.60000000000582
temperature,2018-08-23,C,17.450605909,local,TDS9,TDS9,energy,MWh,4494.77,2018-08-22,2018-08-23,0.8300000000008367
temperature,2018-08-23,C,17.450605909,local,TDS9,TDS9,flow,m3,66582.8,2018-08-22,2018-08-23,14.19999999999709
temperature,2018-08-24,C,19.3868547281,local,TDS9,TDS9,energy,MWh,4495.66,2018-08-23,2018-08-24,0.8899999999994179
temperature,2018-08-24,C,19.3868547281,local,TDS9,TDS9,flow,m3,66597.6,2018-08-23,2018-08-24,14.80000000000291
temperature,2018-08-25,C,15.8833721876,local,TDS9,TDS9,energy,MWh,4496.54,2018-08-24,2018-08-25,0.8800000000001091
temperature,2018-08-25,C,15.8833721876,local,TDS9,TDS9,flow,m3,66612.9,2018-08-24,2018-08-25,15.299999999988358
temperature,2018-08-26,C,14.3615826368,local,TDS9,TDS9,energy,MWh,4497.44,2018-08-25,2018-08-26,0.8999999999996362
temperature,2018-08-26,C,14.3615826368,local,TDS9,TDS9,flow,m3,66628.2,2018-08-25,2018-08-26,15.30000000000291
temperature,2018-08-27,C,13.7287441492,local,TDS9,TDS9,energy,MWh,4498.41,2018-08-26,2018-08-27,0.9700000000002547
temperature,2018-08-27,C,13.7287441492,local,TDS9,TDS9,flow,m3,66644.3,2018-08-26,2018-08-27,16.10000000000582
temperature,2018-08-28,C,13.2789339622,local,TDS9,TDS9,energy,MWh,4499.27,2018-08-27,2018-08-28,0.8600000000005821
temperature,2018-08-28,C,13.2789339622,local,TDS9,TDS9,flow,m3,66659.5,2018-08-27,2018-08-28,15.19999999999709
temperature,2018-08-29,C,15.9120597045,local,TDS9,TDS9,energy,MWh,4500.15,2018-08-28,2018-08-29,0.8799999999991996
temperature,2018-08-29,C,15.9120597045,local,TDS9,TDS9,flow,m3,66673.7,2018-08-28,2018-08-29,14.19999999999709
temperature,2018-08-30,C,16.6649511258,local,TDS9,TDS9,energy,MWh,4501.04,2018-08-29,2018-08-30,0.8900000000003274
temperature,2018-08-30,C,16.6649511258,local,TDS9,TDS9,flow,m3,66688.3,2018-08-29,2018-08-30,14.60000000000582
temperature,2018-08-31,C,16.442427516,local,TDS9,TDS9,energy,MWh,4501.93,2018-08-30,2018-08-31,0.8900000000003274
temperature,2018-08-31,C,16.442427516,local,TDS9,TDS9,flow,m3,66702.9,2018-08-30,2018-08-31,14.599999999991269
temperature,2018-09-01,C,14.4038876295,local,TDS9,TDS9,energy,MWh,4502.8,2018-08-31,2018-09-01,0.8699999999998909
temperature,2018-09-01,C,14.4038876295,local,TDS9,TDS9,flow,m3,66716.9,2018-08-31,2018-09-01,14
temperature,2018-09-02,C,15.6315490405,local,TDS9,TDS9,energy,MWh,4503.73,2018-09-01,2018-09-02,0.9299999999993815
temperature,2018-09-02,C,15.6315490405,local,TDS9,TDS9,flow,m3,66731.8,2018-09-01,2018-09-02,14.900000000008731
temperature,2018-09-03,C,15.6073455016,local,TDS9,TDS9,energy,MWh,4504.74,2018-09-02,2018-09-03,1.0100000000002183
temperature,2018-09-03,C,15.6073455016,local,TDS9,TDS9,flow,m3,66747,2018-09-02,2018-09-03,15.19999999999709
temperature,2018-09-04,C,17.0280156533,local,TDS9,TDS9,energy,MWh,4505.63,2018-09-03,2018-09-04,0.8900000000003274
temperature,2018-09-04,C,17.0280156533,local,TDS9,TDS9,flow,m3,66761.6,2018-09-03,2018-09-04,14.60000000000582
